:START_ID,weight:float,:END_ID,:TYPE
6,2.5,253,CO_OCCUR_WITH
253,2.5,6,CO_OCCUR_WITH
6,6.0,266,CO_OCCUR_WITH
266,6.0,6,CO_OCCUR_WITH
6,4.5,269,CO_OCCUR_WITH
269,4.5,6,CO_OCCUR_WITH
6,4.5,275,CO_OCCUR_WITH
275,4.5,6,CO_OCCUR_WITH
6,9.5,278,CO_OCCUR_WITH
278,9.5,6,CO_OCCUR_WITH
6,6.5,279,CO_OCCUR_WITH
279,6.5,6,CO_OCCUR_WITH
6,12.5,285,CO_OCCUR_WITH
285,12.5,6,CO_OCCUR_WITH
6,7.0,286,CO_OCCUR_WITH
286,7.0,6,CO_OCCUR_WITH
6,4.5,288,CO_OCCUR_WITH
288,4.5,6,CO_OCCUR_WITH
6,12.5,290,CO_OCCUR_WITH
290,12.5,6,CO_OCCUR_WITH
6,2.0,291,CO_OCCUR_WITH
291,2.0,6,CO_OCCUR_WITH
6,14.0,293,CO_OCCUR_WITH
293,14.0,6,CO_OCCUR_WITH
6,5.0,295,CO_OCCUR_WITH
295,5.0,6,CO_OCCUR_WITH
6,10.5,300,CO_OCCUR_WITH
300,10.5,6,CO_OCCUR_WITH
6,12.5,304,CO_OCCUR_WITH
304,12.5,6,CO_OCCUR_WITH
6,5.0,307,CO_OCCUR_WITH
307,5.0,6,CO_OCCUR_WITH
6,6.5,310,CO_OCCUR_WITH
310,6.5,6,CO_OCCUR_WITH
6,1.0,311,CO_OCCUR_WITH
311,1.0,6,CO_OCCUR_WITH
6,5.5,312,CO_OCCUR_WITH
312,5.5,6,CO_OCCUR_WITH
6,4.0,319,CO_OCCUR_WITH
319,4.0,6,CO_OCCUR_WITH
6,7.0,322,CO_OCCUR_WITH
322,7.0,6,CO_OCCUR_WITH
6,9.5,323,CO_OCCUR_WITH
323,9.5,6,CO_OCCUR_WITH
6,8.5,325,CO_OCCUR_WITH
325,8.5,6,CO_OCCUR_WITH
6,6.0,326,CO_OCCUR_WITH
326,6.0,6,CO_OCCUR_WITH
6,3.0,328,CO_OCCUR_WITH
328,3.0,6,CO_OCCUR_WITH
6,15.0,332,CO_OCCUR_WITH
332,15.0,6,CO_OCCUR_WITH
6,8.0,334,CO_OCCUR_WITH
334,8.0,6,CO_OCCUR_WITH
6,7.5,340,CO_OCCUR_WITH
340,7.5,6,CO_OCCUR_WITH
6,9.5,341,CO_OCCUR_WITH
341,9.5,6,CO_OCCUR_WITH
6,10.0,342,CO_OCCUR_WITH
342,10.0,6,CO_OCCUR_WITH
6,17.0,343,CO_OCCUR_WITH
343,17.0,6,CO_OCCUR_WITH
6,1.0,344,CO_OCCUR_WITH
344,1.0,6,CO_OCCUR_WITH
6,6.0,345,CO_OCCUR_WITH
345,6.0,6,CO_OCCUR_WITH
6,7.5,346,CO_OCCUR_WITH
346,7.5,6,CO_OCCUR_WITH
6,23.0,348,CO_OCCUR_WITH
348,23.0,6,CO_OCCUR_WITH
6,2.0,349,CO_OCCUR_WITH
349,2.0,6,CO_OCCUR_WITH
6,4.0,353,CO_OCCUR_WITH
353,4.0,6,CO_OCCUR_WITH
6,7.0,355,CO_OCCUR_WITH
355,7.0,6,CO_OCCUR_WITH
6,30.0,357,CO_OCCUR_WITH
357,30.0,6,CO_OCCUR_WITH
6,2.0,361,CO_OCCUR_WITH
361,2.0,6,CO_OCCUR_WITH
6,1.0,362,CO_OCCUR_WITH
362,1.0,6,CO_OCCUR_WITH
6,3.5,363,CO_OCCUR_WITH
363,3.5,6,CO_OCCUR_WITH
6,1.0,367,CO_OCCUR_WITH
367,1.0,6,CO_OCCUR_WITH
6,5.0,372,CO_OCCUR_WITH
372,5.0,6,CO_OCCUR_WITH
6,7.0,374,CO_OCCUR_WITH
374,7.0,6,CO_OCCUR_WITH
6,9.0,375,CO_OCCUR_WITH
375,9.0,6,CO_OCCUR_WITH
6,9.5,377,CO_OCCUR_WITH
377,9.5,6,CO_OCCUR_WITH
6,10.5,378,CO_OCCUR_WITH
378,10.5,6,CO_OCCUR_WITH
6,1.0,379,CO_OCCUR_WITH
379,1.0,6,CO_OCCUR_WITH
6,2.0,380,CO_OCCUR_WITH
380,2.0,6,CO_OCCUR_WITH
6,18.5,381,CO_OCCUR_WITH
381,18.5,6,CO_OCCUR_WITH
6,2.0,388,CO_OCCUR_WITH
388,2.0,6,CO_OCCUR_WITH
6,3.5,389,CO_OCCUR_WITH
389,3.5,6,CO_OCCUR_WITH
6,8.5,391,CO_OCCUR_WITH
391,8.5,6,CO_OCCUR_WITH
6,8.0,393,CO_OCCUR_WITH
393,8.0,6,CO_OCCUR_WITH
6,10.0,394,CO_OCCUR_WITH
394,10.0,6,CO_OCCUR_WITH
6,9.5,396,CO_OCCUR_WITH
396,9.5,6,CO_OCCUR_WITH
6,10.5,397,CO_OCCUR_WITH
397,10.5,6,CO_OCCUR_WITH
6,11.0,398,CO_OCCUR_WITH
398,11.0,6,CO_OCCUR_WITH
6,6.0,399,CO_OCCUR_WITH
399,6.0,6,CO_OCCUR_WITH
6,5.5,402,CO_OCCUR_WITH
402,5.5,6,CO_OCCUR_WITH
6,1.0,403,CO_OCCUR_WITH
403,1.0,6,CO_OCCUR_WITH
6,1.0,404,CO_OCCUR_WITH
404,1.0,6,CO_OCCUR_WITH
6,2.5,405,CO_OCCUR_WITH
405,2.5,6,CO_OCCUR_WITH
6,3.0,406,CO_OCCUR_WITH
406,3.0,6,CO_OCCUR_WITH
6,4.0,408,CO_OCCUR_WITH
408,4.0,6,CO_OCCUR_WITH
6,10.0,409,CO_OCCUR_WITH
409,10.0,6,CO_OCCUR_WITH
6,8.5,410,CO_OCCUR_WITH
410,8.5,6,CO_OCCUR_WITH
6,28.5,415,CO_OCCUR_WITH
415,28.5,6,CO_OCCUR_WITH
6,4.5,422,CO_OCCUR_WITH
422,4.5,6,CO_OCCUR_WITH
6,4.5,427,CO_OCCUR_WITH
427,4.5,6,CO_OCCUR_WITH
6,12.5,431,CO_OCCUR_WITH
431,12.5,6,CO_OCCUR_WITH
6,4.0,439,CO_OCCUR_WITH
439,4.0,6,CO_OCCUR_WITH
6,4.5,442,CO_OCCUR_WITH
442,4.5,6,CO_OCCUR_WITH
6,8.5,446,CO_OCCUR_WITH
446,8.5,6,CO_OCCUR_WITH
6,2.0,449,CO_OCCUR_WITH
449,2.0,6,CO_OCCUR_WITH
6,1.0,450,CO_OCCUR_WITH
450,1.0,6,CO_OCCUR_WITH
6,4.0,460,CO_OCCUR_WITH
460,4.0,6,CO_OCCUR_WITH
6,8.0,461,CO_OCCUR_WITH
461,8.0,6,CO_OCCUR_WITH
6,1.0,462,CO_OCCUR_WITH
462,1.0,6,CO_OCCUR_WITH
6,7.5,463,CO_OCCUR_WITH
463,7.5,6,CO_OCCUR_WITH
6,7.5,464,CO_OCCUR_WITH
464,7.5,6,CO_OCCUR_WITH
6,2.5,465,CO_OCCUR_WITH
465,2.5,6,CO_OCCUR_WITH
6,23.0,468,CO_OCCUR_WITH
468,23.0,6,CO_OCCUR_WITH
6,5.0,479,CO_OCCUR_WITH
479,5.0,6,CO_OCCUR_WITH
6,3.5,480,CO_OCCUR_WITH
480,3.5,6,CO_OCCUR_WITH
6,16.5,486,CO_OCCUR_WITH
486,16.5,6,CO_OCCUR_WITH
6,2.5,488,CO_OCCUR_WITH
488,2.5,6,CO_OCCUR_WITH
6,4.5,489,CO_OCCUR_WITH
489,4.5,6,CO_OCCUR_WITH
6,1.0,491,CO_OCCUR_WITH
491,1.0,6,CO_OCCUR_WITH
6,9.0,495,CO_OCCUR_WITH
495,9.0,6,CO_OCCUR_WITH
6,8.0,504,CO_OCCUR_WITH
504,8.0,6,CO_OCCUR_WITH
6,1.5,505,CO_OCCUR_WITH
505,1.5,6,CO_OCCUR_WITH
6,1.0,506,CO_OCCUR_WITH
506,1.0,6,CO_OCCUR_WITH
6,4.5,513,CO_OCCUR_WITH
513,4.5,6,CO_OCCUR_WITH
6,2.0,515,CO_OCCUR_WITH
515,2.0,6,CO_OCCUR_WITH
6,10.0,516,CO_OCCUR_WITH
516,10.0,6,CO_OCCUR_WITH
6,1.5,520,CO_OCCUR_WITH
520,1.5,6,CO_OCCUR_WITH
6,1.0,521,CO_OCCUR_WITH
521,1.0,6,CO_OCCUR_WITH
6,2.0,524,CO_OCCUR_WITH
524,2.0,6,CO_OCCUR_WITH
6,1.0,531,CO_OCCUR_WITH
531,1.0,6,CO_OCCUR_WITH
6,3.5,542,CO_OCCUR_WITH
542,3.5,6,CO_OCCUR_WITH
6,2.5,545,CO_OCCUR_WITH
545,2.5,6,CO_OCCUR_WITH
6,2.5,546,CO_OCCUR_WITH
546,2.5,6,CO_OCCUR_WITH
6,10.0,549,CO_OCCUR_WITH
549,10.0,6,CO_OCCUR_WITH
6,3.5,552,CO_OCCUR_WITH
552,3.5,6,CO_OCCUR_WITH
6,2.0,555,CO_OCCUR_WITH
555,2.0,6,CO_OCCUR_WITH
6,5.0,561,CO_OCCUR_WITH
561,5.0,6,CO_OCCUR_WITH
6,16.5,565,CO_OCCUR_WITH
565,16.5,6,CO_OCCUR_WITH
6,3.5,568,CO_OCCUR_WITH
568,3.5,6,CO_OCCUR_WITH
6,2.5,569,CO_OCCUR_WITH
569,2.5,6,CO_OCCUR_WITH
6,14.5,570,CO_OCCUR_WITH
570,14.5,6,CO_OCCUR_WITH
6,8.5,571,CO_OCCUR_WITH
571,8.5,6,CO_OCCUR_WITH
6,4.5,572,CO_OCCUR_WITH
572,4.5,6,CO_OCCUR_WITH
6,1.0,573,CO_OCCUR_WITH
573,1.0,6,CO_OCCUR_WITH
6,4.5,577,CO_OCCUR_WITH
577,4.5,6,CO_OCCUR_WITH
6,2.0,579,CO_OCCUR_WITH
579,2.0,6,CO_OCCUR_WITH
6,1.5,581,CO_OCCUR_WITH
581,1.5,6,CO_OCCUR_WITH
6,6.5,583,CO_OCCUR_WITH
583,6.5,6,CO_OCCUR_WITH
6,8.5,584,CO_OCCUR_WITH
584,8.5,6,CO_OCCUR_WITH
6,5.0,585,CO_OCCUR_WITH
585,5.0,6,CO_OCCUR_WITH
6,9.5,588,CO_OCCUR_WITH
588,9.5,6,CO_OCCUR_WITH
6,2.0,589,CO_OCCUR_WITH
589,2.0,6,CO_OCCUR_WITH
6,8.0,590,CO_OCCUR_WITH
590,8.0,6,CO_OCCUR_WITH
6,4.5,591,CO_OCCUR_WITH
591,4.5,6,CO_OCCUR_WITH
6,1.0,593,CO_OCCUR_WITH
593,1.0,6,CO_OCCUR_WITH
6,8.0,602,CO_OCCUR_WITH
602,8.0,6,CO_OCCUR_WITH
6,3.5,606,CO_OCCUR_WITH
606,3.5,6,CO_OCCUR_WITH
6,2.5,609,CO_OCCUR_WITH
609,2.5,6,CO_OCCUR_WITH
6,6.5,616,CO_OCCUR_WITH
616,6.5,6,CO_OCCUR_WITH
6,1.0,617,CO_OCCUR_WITH
617,1.0,6,CO_OCCUR_WITH
6,1.0,619,CO_OCCUR_WITH
619,1.0,6,CO_OCCUR_WITH
6,1.5,620,CO_OCCUR_WITH
620,1.5,6,CO_OCCUR_WITH
6,6.5,622,CO_OCCUR_WITH
622,6.5,6,CO_OCCUR_WITH
6,10.0,625,CO_OCCUR_WITH
625,10.0,6,CO_OCCUR_WITH
6,1.5,631,CO_OCCUR_WITH
631,1.5,6,CO_OCCUR_WITH
6,5.5,638,CO_OCCUR_WITH
638,5.5,6,CO_OCCUR_WITH
6,3.5,646,CO_OCCUR_WITH
646,3.5,6,CO_OCCUR_WITH
6,4.5,647,CO_OCCUR_WITH
647,4.5,6,CO_OCCUR_WITH
6,1.5,648,CO_OCCUR_WITH
648,1.5,6,CO_OCCUR_WITH
6,3.0,650,CO_OCCUR_WITH
650,3.0,6,CO_OCCUR_WITH
6,2.0,651,CO_OCCUR_WITH
651,2.0,6,CO_OCCUR_WITH
6,4.0,654,CO_OCCUR_WITH
654,4.0,6,CO_OCCUR_WITH
6,3.0,658,CO_OCCUR_WITH
658,3.0,6,CO_OCCUR_WITH
6,2.0,663,CO_OCCUR_WITH
663,2.0,6,CO_OCCUR_WITH
6,5.5,664,CO_OCCUR_WITH
664,5.5,6,CO_OCCUR_WITH
6,2.0,668,CO_OCCUR_WITH
668,2.0,6,CO_OCCUR_WITH
6,4.5,677,CO_OCCUR_WITH
677,4.5,6,CO_OCCUR_WITH
6,6.5,678,CO_OCCUR_WITH
678,6.5,6,CO_OCCUR_WITH
6,8.0,679,CO_OCCUR_WITH
679,8.0,6,CO_OCCUR_WITH
6,7.5,680,CO_OCCUR_WITH
680,7.5,6,CO_OCCUR_WITH
6,1.0,681,CO_OCCUR_WITH
681,1.0,6,CO_OCCUR_WITH
6,1.0,684,CO_OCCUR_WITH
684,1.0,6,CO_OCCUR_WITH
6,8.5,685,CO_OCCUR_WITH
685,8.5,6,CO_OCCUR_WITH
6,3.0,687,CO_OCCUR_WITH
687,3.0,6,CO_OCCUR_WITH
6,2.5,695,CO_OCCUR_WITH
695,2.5,6,CO_OCCUR_WITH
6,8.0,698,CO_OCCUR_WITH
698,8.0,6,CO_OCCUR_WITH
6,1.0,701,CO_OCCUR_WITH
701,1.0,6,CO_OCCUR_WITH
6,2.5,702,CO_OCCUR_WITH
702,2.5,6,CO_OCCUR_WITH
6,7.5,706,CO_OCCUR_WITH
706,7.5,6,CO_OCCUR_WITH
6,1.5,707,CO_OCCUR_WITH
707,1.5,6,CO_OCCUR_WITH
6,2.0,708,CO_OCCUR_WITH
708,2.0,6,CO_OCCUR_WITH
6,3.0,712,CO_OCCUR_WITH
712,3.0,6,CO_OCCUR_WITH
6,14.5,714,CO_OCCUR_WITH
714,14.5,6,CO_OCCUR_WITH
6,1.0,717,CO_OCCUR_WITH
717,1.0,6,CO_OCCUR_WITH
6,7.5,719,CO_OCCUR_WITH
719,7.5,6,CO_OCCUR_WITH
6,9.0,720,CO_OCCUR_WITH
720,9.0,6,CO_OCCUR_WITH
6,2.5,721,CO_OCCUR_WITH
721,2.5,6,CO_OCCUR_WITH
6,2.5,722,CO_OCCUR_WITH
722,2.5,6,CO_OCCUR_WITH
6,1.0,723,CO_OCCUR_WITH
723,1.0,6,CO_OCCUR_WITH
6,1.0,724,CO_OCCUR_WITH
724,1.0,6,CO_OCCUR_WITH
6,9.5,726,CO_OCCUR_WITH
726,9.5,6,CO_OCCUR_WITH
6,2.0,737,CO_OCCUR_WITH
737,2.0,6,CO_OCCUR_WITH
6,5.5,738,CO_OCCUR_WITH
738,5.5,6,CO_OCCUR_WITH
6,5.5,744,CO_OCCUR_WITH
744,5.5,6,CO_OCCUR_WITH
6,1.5,749,CO_OCCUR_WITH
749,1.5,6,CO_OCCUR_WITH
6,1.0,751,CO_OCCUR_WITH
751,1.0,6,CO_OCCUR_WITH
6,1.0,753,CO_OCCUR_WITH
753,1.0,6,CO_OCCUR_WITH
6,1.0,761,CO_OCCUR_WITH
761,1.0,6,CO_OCCUR_WITH
6,7.5,763,CO_OCCUR_WITH
763,7.5,6,CO_OCCUR_WITH
6,2.0,769,CO_OCCUR_WITH
769,2.0,6,CO_OCCUR_WITH
6,7.0,774,CO_OCCUR_WITH
774,7.0,6,CO_OCCUR_WITH
6,1.0,775,CO_OCCUR_WITH
775,1.0,6,CO_OCCUR_WITH
6,2.0,776,CO_OCCUR_WITH
776,2.0,6,CO_OCCUR_WITH
6,3.0,783,CO_OCCUR_WITH
783,3.0,6,CO_OCCUR_WITH
6,15.0,784,CO_OCCUR_WITH
784,15.0,6,CO_OCCUR_WITH
6,2.5,785,CO_OCCUR_WITH
785,2.5,6,CO_OCCUR_WITH
6,1.0,786,CO_OCCUR_WITH
786,1.0,6,CO_OCCUR_WITH
6,2.0,787,CO_OCCUR_WITH
787,2.0,6,CO_OCCUR_WITH
6,3.0,811,CO_OCCUR_WITH
811,3.0,6,CO_OCCUR_WITH
6,7.0,819,CO_OCCUR_WITH
819,7.0,6,CO_OCCUR_WITH
6,1.0,820,CO_OCCUR_WITH
820,1.0,6,CO_OCCUR_WITH
6,9.5,827,CO_OCCUR_WITH
827,9.5,6,CO_OCCUR_WITH
6,6.0,828,CO_OCCUR_WITH
828,6.0,6,CO_OCCUR_WITH
6,3.0,837,CO_OCCUR_WITH
837,3.0,6,CO_OCCUR_WITH
6,4.5,844,CO_OCCUR_WITH
844,4.5,6,CO_OCCUR_WITH
6,1.0,848,CO_OCCUR_WITH
848,1.0,6,CO_OCCUR_WITH
6,5.5,851,CO_OCCUR_WITH
851,5.5,6,CO_OCCUR_WITH
6,6.5,854,CO_OCCUR_WITH
854,6.5,6,CO_OCCUR_WITH
6,3.0,855,CO_OCCUR_WITH
855,3.0,6,CO_OCCUR_WITH
6,1.0,857,CO_OCCUR_WITH
857,1.0,6,CO_OCCUR_WITH
6,2.5,858,CO_OCCUR_WITH
858,2.5,6,CO_OCCUR_WITH
6,1.5,867,CO_OCCUR_WITH
867,1.5,6,CO_OCCUR_WITH
6,3.0,868,CO_OCCUR_WITH
868,3.0,6,CO_OCCUR_WITH
6,4.0,869,CO_OCCUR_WITH
869,4.0,6,CO_OCCUR_WITH
6,1.5,870,CO_OCCUR_WITH
870,1.5,6,CO_OCCUR_WITH
6,3.5,872,CO_OCCUR_WITH
872,3.5,6,CO_OCCUR_WITH
6,1.0,884,CO_OCCUR_WITH
884,1.0,6,CO_OCCUR_WITH
6,4.0,890,CO_OCCUR_WITH
890,4.0,6,CO_OCCUR_WITH
6,4.0,891,CO_OCCUR_WITH
891,4.0,6,CO_OCCUR_WITH
6,2.5,897,CO_OCCUR_WITH
897,2.5,6,CO_OCCUR_WITH
6,2.0,898,CO_OCCUR_WITH
898,2.0,6,CO_OCCUR_WITH
6,2.0,899,CO_OCCUR_WITH
899,2.0,6,CO_OCCUR_WITH
6,6.0,900,CO_OCCUR_WITH
900,6.0,6,CO_OCCUR_WITH
6,7.5,904,CO_OCCUR_WITH
904,7.5,6,CO_OCCUR_WITH
6,2.5,912,CO_OCCUR_WITH
912,2.5,6,CO_OCCUR_WITH
6,2.0,921,CO_OCCUR_WITH
921,2.0,6,CO_OCCUR_WITH
6,1.0,927,CO_OCCUR_WITH
927,1.0,6,CO_OCCUR_WITH
6,5.5,936,CO_OCCUR_WITH
936,5.5,6,CO_OCCUR_WITH
6,1.5,937,CO_OCCUR_WITH
937,1.5,6,CO_OCCUR_WITH
6,11.0,944,CO_OCCUR_WITH
944,11.0,6,CO_OCCUR_WITH
6,2.0,945,CO_OCCUR_WITH
945,2.0,6,CO_OCCUR_WITH
6,7.0,953,CO_OCCUR_WITH
953,7.0,6,CO_OCCUR_WITH
6,1.5,954,CO_OCCUR_WITH
954,1.5,6,CO_OCCUR_WITH
6,11.5,955,CO_OCCUR_WITH
955,11.5,6,CO_OCCUR_WITH
6,1.0,967,CO_OCCUR_WITH
967,1.0,6,CO_OCCUR_WITH
6,1.0,968,CO_OCCUR_WITH
968,1.0,6,CO_OCCUR_WITH
6,4.0,984,CO_OCCUR_WITH
984,4.0,6,CO_OCCUR_WITH
6,4.0,989,CO_OCCUR_WITH
989,4.0,6,CO_OCCUR_WITH
6,7.0,995,CO_OCCUR_WITH
995,7.0,6,CO_OCCUR_WITH
6,1.5,1000,CO_OCCUR_WITH
1000,1.5,6,CO_OCCUR_WITH
6,2.5,1004,CO_OCCUR_WITH
1004,2.5,6,CO_OCCUR_WITH
6,10.5,1005,CO_OCCUR_WITH
1005,10.5,6,CO_OCCUR_WITH
6,2.0,1009,CO_OCCUR_WITH
1009,2.0,6,CO_OCCUR_WITH
6,11.5,1013,CO_OCCUR_WITH
1013,11.5,6,CO_OCCUR_WITH
6,2.5,1015,CO_OCCUR_WITH
1015,2.5,6,CO_OCCUR_WITH
6,5.0,1023,CO_OCCUR_WITH
1023,5.0,6,CO_OCCUR_WITH
6,1.5,1026,CO_OCCUR_WITH
1026,1.5,6,CO_OCCUR_WITH
6,7.0,1036,CO_OCCUR_WITH
1036,7.0,6,CO_OCCUR_WITH
6,5.5,1037,CO_OCCUR_WITH
1037,5.5,6,CO_OCCUR_WITH
6,1.5,1059,CO_OCCUR_WITH
1059,1.5,6,CO_OCCUR_WITH
6,1.5,1067,CO_OCCUR_WITH
1067,1.5,6,CO_OCCUR_WITH
6,2.0,1068,CO_OCCUR_WITH
1068,2.0,6,CO_OCCUR_WITH
6,1.5,1071,CO_OCCUR_WITH
1071,1.5,6,CO_OCCUR_WITH
6,2.0,1089,CO_OCCUR_WITH
1089,2.0,6,CO_OCCUR_WITH
6,2.0,1101,CO_OCCUR_WITH
1101,2.0,6,CO_OCCUR_WITH
6,8.0,1105,CO_OCCUR_WITH
1105,8.0,6,CO_OCCUR_WITH
6,2.5,1106,CO_OCCUR_WITH
1106,2.5,6,CO_OCCUR_WITH
6,2.5,1108,CO_OCCUR_WITH
1108,2.5,6,CO_OCCUR_WITH
6,6.0,1110,CO_OCCUR_WITH
1110,6.0,6,CO_OCCUR_WITH
6,3.0,1137,CO_OCCUR_WITH
1137,3.0,6,CO_OCCUR_WITH
6,2.0,1141,CO_OCCUR_WITH
1141,2.0,6,CO_OCCUR_WITH
6,1.5,1143,CO_OCCUR_WITH
1143,1.5,6,CO_OCCUR_WITH
6,1.5,1146,CO_OCCUR_WITH
1146,1.5,6,CO_OCCUR_WITH
6,1.5,1148,CO_OCCUR_WITH
1148,1.5,6,CO_OCCUR_WITH
6,3.0,1153,CO_OCCUR_WITH
1153,3.0,6,CO_OCCUR_WITH
6,1.0,1155,CO_OCCUR_WITH
1155,1.0,6,CO_OCCUR_WITH
6,6.5,1158,CO_OCCUR_WITH
1158,6.5,6,CO_OCCUR_WITH
6,2.0,1159,CO_OCCUR_WITH
1159,2.0,6,CO_OCCUR_WITH
6,1.0,1161,CO_OCCUR_WITH
1161,1.0,6,CO_OCCUR_WITH
6,1.5,1170,CO_OCCUR_WITH
1170,1.5,6,CO_OCCUR_WITH
6,4.0,1193,CO_OCCUR_WITH
1193,4.0,6,CO_OCCUR_WITH
6,2.0,1205,CO_OCCUR_WITH
1205,2.0,6,CO_OCCUR_WITH
6,2.5,1207,CO_OCCUR_WITH
1207,2.5,6,CO_OCCUR_WITH
6,1.0,1209,CO_OCCUR_WITH
1209,1.0,6,CO_OCCUR_WITH
6,4.0,1221,CO_OCCUR_WITH
1221,4.0,6,CO_OCCUR_WITH
6,3.0,1222,CO_OCCUR_WITH
1222,3.0,6,CO_OCCUR_WITH
6,4.0,1223,CO_OCCUR_WITH
1223,4.0,6,CO_OCCUR_WITH
6,6.5,1224,CO_OCCUR_WITH
1224,6.5,6,CO_OCCUR_WITH
6,2.5,1228,CO_OCCUR_WITH
1228,2.5,6,CO_OCCUR_WITH
6,2.5,1229,CO_OCCUR_WITH
1229,2.5,6,CO_OCCUR_WITH
6,2.0,1239,CO_OCCUR_WITH
1239,2.0,6,CO_OCCUR_WITH
6,1.0,1240,CO_OCCUR_WITH
1240,1.0,6,CO_OCCUR_WITH
6,1.5,1248,CO_OCCUR_WITH
1248,1.5,6,CO_OCCUR_WITH
6,2.0,1254,CO_OCCUR_WITH
1254,2.0,6,CO_OCCUR_WITH
6,2.0,1265,CO_OCCUR_WITH
1265,2.0,6,CO_OCCUR_WITH
6,1.5,1266,CO_OCCUR_WITH
1266,1.5,6,CO_OCCUR_WITH
6,2.0,1267,CO_OCCUR_WITH
1267,2.0,6,CO_OCCUR_WITH
6,2.5,1269,CO_OCCUR_WITH
1269,2.5,6,CO_OCCUR_WITH
6,1.0,1270,CO_OCCUR_WITH
1270,1.0,6,CO_OCCUR_WITH
6,2.0,1273,CO_OCCUR_WITH
1273,2.0,6,CO_OCCUR_WITH
6,1.5,1277,CO_OCCUR_WITH
1277,1.5,6,CO_OCCUR_WITH
6,2.5,1278,CO_OCCUR_WITH
1278,2.5,6,CO_OCCUR_WITH
6,3.5,1284,CO_OCCUR_WITH
1284,3.5,6,CO_OCCUR_WITH
6,1.5,1294,CO_OCCUR_WITH
1294,1.5,6,CO_OCCUR_WITH
6,1.0,1297,CO_OCCUR_WITH
1297,1.0,6,CO_OCCUR_WITH
6,1.0,1305,CO_OCCUR_WITH
1305,1.0,6,CO_OCCUR_WITH
6,5.0,1307,CO_OCCUR_WITH
1307,5.0,6,CO_OCCUR_WITH
6,4.0,1308,CO_OCCUR_WITH
1308,4.0,6,CO_OCCUR_WITH
6,1.0,1309,CO_OCCUR_WITH
1309,1.0,6,CO_OCCUR_WITH
6,1.5,1310,CO_OCCUR_WITH
1310,1.5,6,CO_OCCUR_WITH
6,2.0,1322,CO_OCCUR_WITH
1322,2.0,6,CO_OCCUR_WITH
6,1.5,1323,CO_OCCUR_WITH
1323,1.5,6,CO_OCCUR_WITH
6,1.0,1334,CO_OCCUR_WITH
1334,1.0,6,CO_OCCUR_WITH
6,1.5,1343,CO_OCCUR_WITH
1343,1.5,6,CO_OCCUR_WITH
6,1.0,1356,CO_OCCUR_WITH
1356,1.0,6,CO_OCCUR_WITH
6,1.5,1363,CO_OCCUR_WITH
1363,1.5,6,CO_OCCUR_WITH
6,1.0,1368,CO_OCCUR_WITH
1368,1.0,6,CO_OCCUR_WITH
6,1.5,1375,CO_OCCUR_WITH
1375,1.5,6,CO_OCCUR_WITH
6,4.0,1377,CO_OCCUR_WITH
1377,4.0,6,CO_OCCUR_WITH
6,2.5,1384,CO_OCCUR_WITH
1384,2.5,6,CO_OCCUR_WITH
6,2.0,1399,CO_OCCUR_WITH
1399,2.0,6,CO_OCCUR_WITH
6,1.5,1411,CO_OCCUR_WITH
1411,1.5,6,CO_OCCUR_WITH
6,1.5,1412,CO_OCCUR_WITH
1412,1.5,6,CO_OCCUR_WITH
6,1.5,1413,CO_OCCUR_WITH
1413,1.5,6,CO_OCCUR_WITH
6,2.0,1414,CO_OCCUR_WITH
1414,2.0,6,CO_OCCUR_WITH
6,2.0,1415,CO_OCCUR_WITH
1415,2.0,6,CO_OCCUR_WITH
6,1.5,1416,CO_OCCUR_WITH
1416,1.5,6,CO_OCCUR_WITH
6,3.0,1417,CO_OCCUR_WITH
1417,3.0,6,CO_OCCUR_WITH
6,5.5,1419,CO_OCCUR_WITH
1419,5.5,6,CO_OCCUR_WITH
6,1.0,1429,CO_OCCUR_WITH
1429,1.0,6,CO_OCCUR_WITH
6,2.0,1433,CO_OCCUR_WITH
1433,2.0,6,CO_OCCUR_WITH
6,7.5,1467,CO_OCCUR_WITH
1467,7.5,6,CO_OCCUR_WITH
6,1.0,1468,CO_OCCUR_WITH
1468,1.0,6,CO_OCCUR_WITH
6,3.5,1471,CO_OCCUR_WITH
1471,3.5,6,CO_OCCUR_WITH
6,1.0,1472,CO_OCCUR_WITH
1472,1.0,6,CO_OCCUR_WITH
6,2.0,1473,CO_OCCUR_WITH
1473,2.0,6,CO_OCCUR_WITH
6,1.0,1482,CO_OCCUR_WITH
1482,1.0,6,CO_OCCUR_WITH
6,3.0,1483,CO_OCCUR_WITH
1483,3.0,6,CO_OCCUR_WITH
6,5.0,1489,CO_OCCUR_WITH
1489,5.0,6,CO_OCCUR_WITH
6,1.0,1491,CO_OCCUR_WITH
1491,1.0,6,CO_OCCUR_WITH
6,2.0,1494,CO_OCCUR_WITH
1494,2.0,6,CO_OCCUR_WITH
6,2.0,1501,CO_OCCUR_WITH
1501,2.0,6,CO_OCCUR_WITH
6,3.0,1504,CO_OCCUR_WITH
1504,3.0,6,CO_OCCUR_WITH
6,1.5,1510,CO_OCCUR_WITH
1510,1.5,6,CO_OCCUR_WITH
6,1.5,1511,CO_OCCUR_WITH
1511,1.5,6,CO_OCCUR_WITH
6,6.5,1513,CO_OCCUR_WITH
1513,6.5,6,CO_OCCUR_WITH
6,1.0,1515,CO_OCCUR_WITH
1515,1.0,6,CO_OCCUR_WITH
